Area Name,Division,Ownership,Household Size,Total number of female headed households,No exclusive room,1,2,3,4,5,6 and above
 SIKKIM,Urban,Owned,3, 379 , 4 , 42 , 87 , 92 , 68 , 44 , 42 
 SIKKIM,Urban,Owned,4, 342 , 3 , 35 , 75 , 91 , 68 , 35 , 35 
 SIKKIM,Urban,Owned,5, 300 , 1 , 20 , 51 , 56 , 72 , 37 , 63 
 SIKKIM,Urban,Owned,608, 427 , 1 , 19 , 54 , 90 , 105 , 61 , 97 
 SIKKIM,Urban,Owned,9+, 130 , 2 , 2 , 8 , 14 , 15 , 26 , 63 
 SIKKIM,Urban,Rented,All Households," 2,467 ", 92 ," 1,081 ", 876 , 285 , 89 , 19 , 25 
 SIKKIM,Urban,Rented,1, 396 , 29 , 232 , 103 , 22 , 6 , 2 , 2 
 SIKKIM,Urban,Rented,2, 597 , 23 , 301 , 201 , 46 , 18 , 3 , 5 
 SIKKIM,Urban,Rented,3, 569 , 25 , 231 , 210 , 75 , 19 , 5 , 4 
 SIKKIM,Urban,Rented,4, 362 , 8 , 147 , 135 , 51 , 17 , 2 , 2 
 SIKKIM,Urban,Rented,5, 265 , 5 , 97 , 113 , 33 , 8 , 3 , 6 
 SIKKIM,Urban,Rented,608, 236 , -   , 65 , 96 , 49 , 19 , 2 , 5 
 SIKKIM,Urban,Rented,9+, 42 , 2 , 8 , 18 , 9 , 2 , 2 , 1 
 SIKKIM,Urban,Any Other,All Households, 121 , 5 , 48 , 32 , 25 , 8 , -   , 3 
 SIKKIM,Urban,Any Other,1, 20 , -   , 11 , 5 , 3 , 1 , -   , -   
 SIKKIM,Urban,Any Other,2, 26 , 1 , 10 , 5 , 7 , 2 , -   , 1 
 SIKKIM,Urban,Any Other,3, 21 , -   , 13 , 4 , 3 , -   , -   , 1 
 SIKKIM,Urban,Any Other,4, 19 , 3 , 6 , 4 , 4 , 2 , -   , -   
 SIKKIM,Urban,Any Other,5, 15 , 1 , 2 , 4 , 7 , 1 , -   , -   
 SIKKIM,Urban,Any Other,608, 19 , -   , 6 , 9 , 1 , 2 , -   , 1 
 SIKKIM,Urban,Any Other,9+, 1 , -   , -   , 1 , -   , -   , -   , -   
 ARUNACHAL PRADESH,Total,Total,All Households," 28,723 "," 1,170 "," 9,361 "," 10,436 "," 4,984 "," 1,672 ", 612 , 488 
 ARUNACHAL PRADESH,Total,Total,1," 4,079 ", 217 ," 1,833 "," 1,433 ", 457 , 97 , 22 , 20 
 ARUNACHAL PRADESH,Total,Total,2," 4,575 ", 204 ," 1,691 "," 1,816 ", 610 , 154 , 53 , 47 
 ARUNACHAL PRADESH,Total,Total,3," 4,918 ", 172 ," 1,565 "," 2,018 ", 844 , 201 , 70 , 48 
 ARUNACHAL PRADESH,Total,Total,4," 4,658 ", 156 ," 1,439 "," 1,835 ", 834 , 254 , 83 , 57 
 ARUNACHAL PRADESH,Total,Total,5," 3,709 ", 148 ," 1,068 "," 1,323 ", 751 , 274 , 83 , 62 
 ARUNACHAL PRADESH,Total,Total,608," 5,621 ", 215 ," 1,529 "," 1,747 "," 1,221 ", 527 , 213 , 169 
 ARUNACHAL PRADESH,Total,Total,9+," 1,163 ", 58 , 236 , 264 , 267 , 165 , 88 , 85 
 ARUNACHAL PRADESH,Total,Owned,All Households," 19,773 ", 944 ," 6,879 "," 6,389 "," 3,241 "," 1,357 ", 524 , 439 
 ARUNACHAL PRADESH,Total,Owned,1," 2,213 ", 165 ," 1,092 ", 653 , 214 , 59 , 16 , 14 
 ARUNACHAL PRADESH,Total,Owned,2," 2,776 ", 148 ," 1,115 ", 994 , 333 , 108 , 41 , 37 
 ARUNACHAL PRADESH,Total,Owned,3," 3,134 ", 136 ," 1,110 "," 1,155 ", 481 , 152 , 59 , 41 
 ARUNACHAL PRADESH,Total,Owned,4," 3,198 ", 124 ," 1,102 "," 1,126 ", 522 , 203 , 71 , 50 
 ARUNACHAL PRADESH,Total,Owned,5," 2,812 ", 123 , 879 , 930 , 521 , 230 , 70 , 59 
 ARUNACHAL PRADESH,Total,Owned,608," 4,607 ", 194 ," 1,363 "," 1,318 ", 937 , 451 , 186 , 158 
 ARUNACHAL PRADESH,Total,Owned,9+," 1,033 ", 54 , 218 , 213 , 233 , 154 , 81 , 80 
 ARUNACHAL PRADESH,Total,Rented,All Households," 6,801 ", 140 ," 1,910 "," 3,176 "," 1,268 ", 213 , 60 , 34 
 ARUNACHAL PRADESH,Total,Rented,1," 1,413 ", 34 , 564 , 608 , 182 , 15 , 4 , 6 
 ARUNACHAL PRADESH,Total,Rented,2," 1,383 ", 36 , 448 , 647 , 207 , 32 , 6 , 7 
 ARUNACHAL PRADESH,Total,Rented,3," 1,376 ", 24 , 361 , 681 , 266 , 34 , 8 , 2 
 ARUNACHAL PRADESH,Total,Rented,4," 1,108 ", 19 , 261 , 563 , 208 , 40 , 10 , 7 
 ARUNACHAL PRADESH,Total,Rented,5, 679 , 15 , 146 , 301 , 178 , 29 , 8 , 2 
 ARUNACHAL PRADESH,Total,Rented,608, 753 , 11 , 119 , 338 , 204 , 56 , 18 , 7 
 ARUNACHAL PRADESH,Total,Rented,9+, 89 , 1 , 11 , 38 , 23 , 7 , 6 , 3 
 ARUNACHAL PRADESH,Total,Any Other,All Households," 2,149 ", 86 , 572 , 871 , 475 , 102 , 28 , 15 
 ARUNACHAL PRADESH,Total,Any Other,1, 453 , 18 , 177 , 172 , 61 , 23 , 2 , -   
 ARUNACHAL PRADESH,Total,Any Other,2, 416 , 20 , 128 , 175 , 70 , 14 , 6 , 3 
 ARUNACHAL PRADESH,Total,Any Other,3, 408 , 12 , 94 , 182 , 97 , 15 , 3 , 5 
 ARUNACHAL PRADESH,Total,Any Other,4, 352 , 13 , 76 , 146 , 104 , 11 , 2 , -   
 ARUNACHAL PRADESH,Total,Any Other,5, 218 , 10 , 43 , 92 , 52 , 15 , 5 , 1 
 ARUNACHAL PRADESH,Total,Any Other,608, 261 , 10 , 47 , 91 , 80 , 20 , 9 , 4 
 ARUNACHAL PRADESH,Total,Any Other,9+, 41 , 3 , 7 , 13 , 11 , 4 , 1 , 2 
 ARUNACHAL PRADESH,Rural,Total,All Households," 20,193 "," 1,040 "," 7,422 "," 6,914 "," 3,041 "," 1,093 ", 390 , 293 
 ARUNACHAL PRADESH,Rural,Total,1," 2,585 ", 178 ," 1,276 ", 828 , 219 , 54 , 15 , 15 
 ARUNACHAL PRADESH,Rural,Total,2," 2,942 ", 178 ," 1,219 "," 1,058 ", 329 , 99 , 33 , 26 
 ARUNACHAL PRADESH,Rural,Total,3," 3,288 ", 154 ," 1,223 "," 1,260 ", 446 , 128 , 47 , 30 
 ARUNACHAL PRADESH,Rural,Total,4," 3,246 ", 138 ," 1,163 "," 1,215 ", 489 , 155 , 50 , 36 
 ARUNACHAL PRADESH,Rural,Total,5," 2,755 ", 136 , 925 , 969 , 474 , 170 , 47 , 34 
 ARUNACHAL PRADESH,Rural,Total,608," 4,424 ", 200 ," 1,400 "," 1,366 ", 869 , 358 , 133 , 98 
 ARUNACHAL PRADESH,Rural,Total,9+, 953 , 56 , 216 , 218 , 215 , 129 , 65 , 54 
 ARUNACHAL PRADESH,Rural,Owned,All Households," 16,980 ", 918 ," 6,405 "," 5,520 "," 2,533 ", 975 , 359 , 270 
 ARUNACHAL PRADESH,Rural,Owned,1," 1,898 ", 157 , 988 , 542 , 149 , 40 , 10 , 12 
 ARUNACHAL PRADESH,Rural,Owned,2," 2,349 ", 146 ," 1,018 ", 806 , 249 , 81 , 28 , 21 
 ARUNACHAL PRADESH,Rural,Owned,3," 2,668 ", 132 ," 1,031 ", 971 , 356 , 107 , 43 , 28 
 ARUNACHAL PRADESH,Rural,Owned,4," 2,716 ", 120 ," 1,017 ", 972 , 396 , 133 , 45 , 33 
 ARUNACHAL PRADESH,Rural,Owned,5," 2,422 ", 122 , 831 , 828 , 408 , 157 , 43 , 33 
 ARUNACHAL PRADESH,Rural,Owned,608," 4,025 ", 188 ," 1,311 "," 1,203 ", 773 , 332 , 127 , 91 
 ARUNACHAL PRADESH,Rural,Owned,9+, 902 , 53 , 209 , 198 , 202 , 125 , 63 , 52 
 ARUNACHAL PRADESH,Rural,Rented,All Households," 2,070 ", 55 , 625 , 967 , 317 , 69 , 24 , 13 
 ARUNACHAL PRADESH,Rural,Rented,1, 430 , 9 , 166 , 201 , 45 , 3 , 3 , 3 
 ARUNACHAL PRADESH,Rural,Rented,2, 374 , 15 , 120 , 171 , 55 , 8 , 3 , 2 
 ARUNACHAL PRADESH,Rural,Rented,3, 413 , 12 , 127 , 201 , 57 , 12 , 4 , -   
 ARUNACHAL PRADESH,Rural,Rented,4, 347 , 9 , 91 , 171 , 52 , 16 , 5 , 3 
 ARUNACHAL PRADESH,Rural,Rented,5, 219 , 6 , 61 , 97 , 42 , 9 , 4 , -   
 ARUNACHAL PRADESH,Rural,Rented,608, 259 , 4 , 57 , 113 , 59 , 18 , 4 , 4 
 ARUNACHAL PRADESH,Rural,Rented,9+, 28 , -   , 3 , 13 , 7 , 3 , 1 , 1 
 ARUNACHAL PRADESH,Rural,Any Other,All Households," 1,143 ", 67 , 392 , 427 , 191 , 49 , 7 , 10 
 ARUNACHAL PRADESH,Rural,Any Other,1, 257 , 12 , 122 , 85 , 25 , 11 , 2 , -   
 ARUNACHAL PRADESH,Rural,Any Other,2, 219 , 17 , 81 , 81 , 25 , 10 , 2 , 3 
 ARUNACHAL PRADESH,Rural,Any Other,3, 207 , 10 , 65 , 88 , 33 , 9 , -   , 2 
 ARUNACHAL PRADESH,Rural,Any Other,4, 183 , 9 , 55 , 72 , 41 , 6 , -   , -   
 ARUNACHAL PRADESH,Rural,Any Other,5, 114 , 8 , 33 , 44 , 24 , 4 , -   , 1 
 ARUNACHAL PRADESH,Rural,Any Other,608, 140 , 8 , 32 , 50 , 37 , 8 , 2 , 3 
 ARUNACHAL PRADESH,Rural,Any Other,9+, 23 , 3 , 4 , 7 , 6 , 1 , 1 , 1 
 ARUNACHAL PRADESH,Urban,Total,All Households," 8,530 ", 130 ," 1,939 "," 3,522 "," 1,943 ", 579 , 222 , 195 
 ARUNACHAL PRADESH,Urban,Total,1," 1,494 ", 39 , 557 , 605 , 238 , 43 , 7 , 5 
 ARUNACHAL PRADESH,Urban,Total,2," 1,633 ", 26 , 472 , 758 , 281 , 55 , 20 , 21 
 ARUNACHAL PRADESH,Urban,Total,3," 1,630 ", 18 , 342 , 758 , 398 , 73 , 23 , 18 
 ARUNACHAL PRADESH,Urban,Total,4," 1,412 ", 18 , 276 , 620 , 345 , 99 , 33 , 21 
 ARUNACHAL PRADESH,Urban,Total,5, 954 , 12 , 143 , 354 , 277 , 104 , 36 , 28 
 ARUNACHAL PRADESH,Urban,Total,608," 1,197 ", 15 , 129 , 381 , 352 , 169 , 80 , 71 
 ARUNACHAL PRADESH,Urban,Total,9+, 210 , 2 , 20 , 46 , 52 , 36 , 23 , 31 
 ARUNACHAL PRADESH,Urban,Owned,All Households," 2,793 ", 26 , 474 , 869 , 708 , 382 , 165 , 169 
 ARUNACHAL PRADESH,Urban,Owned,1, 315 , 8 , 104 , 111 , 65 , 19 , 6 , 2 
 ARUNACHAL PRADESH,Urban,Owned,2, 427 , 2 , 97 , 188 , 84 , 27 , 13 , 16 
 ARUNACHAL PRADESH,Urban,Owned,3, 466 , 4 , 79 , 184 , 125 , 45 , 16 , 13 
 ARUNACHAL PRADESH,Urban,Owned,4, 482 , 4 , 85 , 154 , 126 , 70 , 26 , 17 
 ARUNACHAL PRADESH,Urban,Owned,5, 390 , 1 , 48 , 102 , 113 , 73 , 27 , 26 
 ARUNACHAL PRADESH,Urban,Owned,608, 582 , 6 , 52 , 115 , 164 , 119 , 59 , 67 
 ARUNACHAL PRADESH,Urban,Owned,9+, 131 , 1 , 9 , 15 , 31 , 29 , 18 , 28 
 ARUNACHAL PRADESH,Urban,Rented,All Households," 4,731 ", 85 ," 1,285 "," 2,209 ", 951 , 144 , 36 , 21 
 ARUNACHAL PRADESH,Urban,Rented,1, 983 , 25 , 398 , 407 , 137 , 12 , 1 , 3 
 ARUNACHAL PRADESH,Urban,Rented,2," 1,009 ", 21 , 328 , 476 , 152 , 24 , 3 , 5 
 ARUNACHAL PRADESH,Urban,Rented,3, 963 , 12 , 234 , 480 , 209 , 22 , 4 , 2 
 ARUNACHAL PRADESH,Urban,Rented,4, 761 , 10 , 170 , 392 , 156 , 24 , 5 , 4 
 ARUNACHAL PRADESH,Urban,Rented,5, 460 , 9 , 85 , 204 , 136 , 20 , 4 , 2 
 ARUNACHAL PRADESH,Urban,Rented,608, 494 , 7 , 62 , 225 , 145 , 38 , 14 , 3 
 ARUNACHAL PRADESH,Urban,Rented,9+, 61 , 1 , 8 , 25 , 16 , 4 , 5 , 2 
 ARUNACHAL PRADESH,Urban,Any Other,All Households," 1,006 ", 19 , 180 , 444 , 284 , 53 , 21 , 5 
 ARUNACHAL PRADESH,Urban,Any Other,1, 196 , 6 , 55 , 87 , 36 , 12 , -   , -   
 ARUNACHAL PRADESH,Urban,Any Other,2, 197 , 3 , 47 , 94 , 45 , 4 , 4 , -   
 ARUNACHAL PRADESH,Urban,Any Other,3, 201 , 2 , 29 , 94 , 64 , 6 , 3 , 3 
 ARUNACHAL PRADESH,Urban,Any Other,4, 169 , 4 , 21 , 74 , 63 , 5 , 2 , -   
 ARUNACHAL PRADESH,Urban,Any Other,5, 104 , 2 , 10 , 48 , 28 , 11 , 5 , -   
 ARUNACHAL PRADESH,Urban,Any Other,608, 121 , 2 , 15 , 41 , 43 , 12 , 7 , 1 
 ARUNACHAL PRADESH,Urban,Any Other,9+, 18 , -   , 3 , 6 , 5 , 3 , -   , 1 
 NAGALAND,Total,Total,All Households," 48,228 ", 960 ," 12,940 "," 16,670 "," 10,258 "," 4,560 "," 1,567 "," 1,273 "
 NAGALAND,Total,Total,1," 7,662 ", 271 ," 3,853 "," 2,392 ", 773 , 254 , 66 , 53 
 NAGALAND,Total,Total,2," 8,676 ", 201 ," 2,989 "," 3,382 "," 1,373 ", 494 , 128 , 109 
 NAGALAND,Total,Total,3," 8,295 ", 126 ," 2,197 "," 3,249 "," 1,726 ", 629 , 219 , 149 
 NAGALAND,Total,Total,4," 7,400 ", 119 ," 1,575 "," 2,746 "," 1,785 ", 750 , 254 , 171 
 NAGALAND,Total,Total,5," 5,820 ", 94 , 949 ," 2,013 "," 1,556 ", 748 , 276 , 184 
 NAGALAND,Total,Total,608," 9,268 ", 130 ," 1,267 "," 2,697 "," 2,773 "," 1,457 ", 512 , 432 
 NAGALAND,Total,Total,9+," 1,107 ", 19 , 110 , 191 , 272 , 228 , 112 , 175 
 NAGALAND,Total,Owned,All Households," 34,892 ", 730 ," 8,330 "," 11,744 "," 7,881 "," 3,755 "," 1,344 "," 1,108 "
 NAGALAND,Total,Owned,1," 5,410 ", 199 ," 2,688 "," 1,689 ", 556 , 190 , 45 , 43 
 NAGALAND,Total,Owned,2," 5,791 ", 159 ," 1,765 "," 2,340 ", 964 , 372 , 104 , 87 
 NAGALAND,Total,Owned,3," 5,614 ", 84 ," 1,292 "," 2,200 "," 1,250 ", 478 , 181 , 129 
 NAGALAND,Total,Owned,4," 5,131 ", 93 , 898 ," 1,853 "," 1,324 ", 603 , 221 , 139 
 NAGALAND,Total,Owned,5," 4,356 ", 73 , 625 ," 1,394 "," 1,221 ", 646 , 232 , 165 
 NAGALAND,Total,Owned,608," 7,666 ", 107 , 977 ," 2,115 "," 2,346 "," 1,270 ", 462 , 389 
 NAGALAND,Total,Owned,9+, 924 , 15 , 85 , 153 , 220 , 196 , 99 , 156 
 NAGALAND,Total,Rented,All Households," 11,120 ", 151 ," 3,854 "," 4,197 "," 1,946 ", 678 , 176 , 118 
 NAGALAND,Total,Rented,1," 1,796 ", 43 , 953 , 566 , 159 , 51 , 16 , 8 
 NAGALAND,Total,Rented,2," 2,407 ", 28 ," 1,036 ", 890 , 329 , 92 , 16 , 16 
 NAGALAND,Total,Rented,3," 2,320 ", 26 , 785 , 928 , 404 , 130 , 29 , 18 
 NAGALAND,Total,Rented,4," 1,953 ", 20 , 575 , 792 , 391 , 126 , 27 , 22 
 NAGALAND,Total,Rented,5," 1,230 ", 17 , 265 , 534 , 279 , 85 , 37 , 13 
 NAGALAND,Total,Rented,608," 1,273 ", 16 , 222 , 460 , 342 , 166 , 41 , 26 
 NAGALAND,Total,Rented,9+, 141 , 1 , 18 , 27 , 42 , 28 , 10 , 15 
 NAGALAND,Total,Any Other,All Households," 2,216 ", 79 , 756 , 729 , 431 , 127 , 47 , 47 
 NAGALAND,Total,Any Other,1, 456 , 29 , 212 , 137 , 58 , 13 , 5 , 2 
 NAGALAND,Total,Any Other,2, 478 , 14 , 188 , 152 , 80 , 30 , 8 , 6 
 NAGALAND,Total,Any Other,3, 361 , 16 , 120 , 121 , 72 , 21 , 9 , 2 
 NAGALAND,Total,Any Other,4, 316 , 6 , 102 , 101 , 70 , 21 , 6 , 10 
 NAGALAND,Total,Any Other,5, 234 , 4 , 59 , 85 , 56 , 17 , 7 , 6 
 NAGALAND,Total,Any Other,608, 329 , 7 , 68 , 122 , 85 , 21 , 9 , 17 
 NAGALAND,Total,Any Other,9+, 42 , 3 , 7 , 11 , 10 , 4 , 3 , 4 
 NAGALAND,Rural,Total,All Households," 31,858 ", 808 ," 9,151 "," 11,680 "," 6,666 "," 2,465 ", 649 , 439 
 NAGALAND,Rural,Total,1," 5,576 ", 223 ," 2,903 "," 1,748 ", 502 , 143 , 34 , 23 
 NAGALAND,Rural,Total,2," 5,690 ", 172 ," 1,993 "," 2,371 ", 820 , 236 , 59 , 39 
 NAGALAND,Rural,Total,3," 5,095 ", 102 ," 1,433 "," 2,134 "," 1,000 ", 299 , 74 , 53 
 NAGALAND,Rural,Total,4," 4,510 ", 97 ," 1,015 "," 1,799 "," 1,093 ", 365 , 87 , 54 
 NAGALAND,Rural,Total,5," 3,724 ", 81 , 687 ," 1,372 "," 1,013 ", 412 , 102 , 57 
 NAGALAND,Rural,Total,608," 6,597 ", 114 ," 1,031 "," 2,108 "," 2,051 ", 884 , 246 , 163 
 NAGALAND,Rural,Total,9+, 666 , 19 , 89 , 148 , 187 , 126 , 47 , 50 
 NAGALAND,Rural,Owned,All Households," 27,733 ", 692 ," 7,656 "," 10,151 "," 5,962 "," 2,273 ", 594 , 405 
 NAGALAND,Rural,Owned,1," 4,770 ", 190 ," 2,493 "," 1,485 ", 432 , 123 , 26 , 21 
 NAGALAND,Rural,Owned,2," 4,774 ", 154 ," 1,623 "," 2,036 ", 680 , 203 , 47 , 31 
 NAGALAND,Rural,Owned,3," 4,377 ", 77 ," 1,169 "," 1,864 ", 889 , 262 , 65 , 51 
 NAGALAND,Rural,Owned,4," 3,875 ", 85 , 795 ," 1,567 ", 966 , 334 , 81 , 47 
 NAGALAND,Rural,Owned,5," 3,287 ", 70 , 569 ," 1,188 ", 921 , 389 , 95 , 55 
 NAGALAND,Rural,Owned,608," 6,043 ", 101 , 931 ," 1,877 "," 1,904 ", 841 , 236 , 153 
 NAGALAND,Rural,Owned,9+, 607 , 15 , 76 , 134 , 170 , 121 , 44 , 47 
 NAGALAND,Rural,Rented,All Households," 2,636 ", 52 , 962 ," 1,003 ", 447 , 127 , 32 , 13 
 NAGALAND,Rural,Rented,1, 457 , 11 , 254 , 146 , 30 , 10 , 4 , 2 
 NAGALAND,Rural,Rented,2, 568 , 7 , 221 , 226 , 90 , 17 , 5 , 2 
 NAGALAND,Rural,Rented,3, 489 , 10 , 184 , 188 , 76 , 27 , 4 , -   
 NAGALAND,Rural,Rented,4, 447 , 6 , 155 , 167 , 91 , 20 , 4 , 4 
 NAGALAND,Rural,Rented,5, 302 , 9 , 80 , 131 , 60 , 16 , 5 , 1 
 NAGALAND,Rural,Rented,608, 338 , 8 , 61 , 137 , 90 , 34 , 7 , 1 
 NAGALAND,Rural,Rented,9+, 35 , 1 , 7 , 8 , 10 , 3 , 3 , 3 
 NAGALAND,Rural,Any Other,All Households," 1,489 ", 64 , 533 , 526 , 257 , 65 , 23 , 21 
 NAGALAND,Rural,Any Other,1, 349 , 22 , 156 , 117 , 40 , 10 , 4 , -   
 NAGALAND,Rural,Any Other,2, 348 , 11 , 149 , 109 , 50 , 16 , 7 , 6 
 NAGALAND,Rural,Any Other,3, 229 , 15 , 80 , 82 , 35 , 10 , 5 , 2 
 NAGALAND,Rural,Any Other,4, 188 , 6 , 65 , 65 , 36 , 11 , 2 , 3 
 NAGALAND,Rural,Any Other,5, 135 , 2 , 38 , 53 , 32 , 7 , 2 , 1 
 NAGALAND,Rural,Any Other,608, 216 , 5 , 39 , 94 , 57 , 9 , 3 , 9 
 NAGALAND,Rural,Any Other,9+, 24 , 3 , 6 , 6 , 7 , 2 , -   , -   
 NAGALAND,Urban,Total,All Households," 16,370 ", 152 ," 3,789 "," 4,990 "," 3,592 "," 2,095 ", 918 , 834 
 NAGALAND,Urban,Total,1," 2,086 ", 48 , 950 , 644 , 271 , 111 , 32 , 30 
 NAGALAND,Urban,Total,2," 2,986 ", 29 , 996 ," 1,011 ", 553 , 258 , 69 , 70 
 NAGALAND,Urban,Total,3," 3,200 ", 24 , 764 ," 1,115 ", 726 , 330 , 145 , 96 
 NAGALAND,Urban,Total,4," 2,890 ", 22 , 560 , 947 , 692 , 385 , 167 , 117 
 NAGALAND,Urban,Total,5," 2,096 ", 13 , 262 , 641 , 543 , 336 , 174 , 127 
 NAGALAND,Urban,Total,608," 2,671 ", 16 , 236 , 589 , 722 , 573 , 266 , 269 
 NAGALAND,Urban,Total,9+, 441 , -   , 21 , 43 , 85 , 102 , 65 , 125 
 NAGALAND,Urban,Owned,All Households," 7,159 ", 38 , 674 ," 1,593 "," 1,919 "," 1,482 ", 750 , 703 
 NAGALAND,Urban,Owned,1, 640 , 9 , 195 , 204 , 124 , 67 , 19 , 22 
 NAGALAND,Urban,Owned,2," 1,017 ", 5 , 142 , 304 , 284 , 169 , 57 , 56 
 NAGALAND,Urban,Owned,3," 1,237 ", 7 , 123 , 336 , 361 , 216 , 116 , 78 
 NAGALAND,Urban,Owned,4," 1,256 ", 8 , 103 , 286 , 358 , 269 , 140 , 92 
 NAGALAND,Urban,Owned,5," 1,069 ", 3 , 56 , 206 , 300 , 257 , 137 , 110 
 NAGALAND,Urban,Owned,608," 1,623 ", 6 , 46 , 238 , 442 , 429 , 226 , 236 
 NAGALAND,Urban,Owned,9+, 317 , -   , 9 , 19 , 50 , 75 , 55 , 109 
 NAGALAND,Urban,Rented,All Households," 8,484 ", 99 ," 2,892 "," 3,194 "," 1,499 ", 551 , 144 , 105 
 NAGALAND,Urban,Rented,1," 1,339 ", 32 , 699 , 420 , 129 , 41 , 12 , 6 
 NAGALAND,Urban,Rented,2," 1,839 ", 21 , 815 , 664 , 239 , 75 , 11 , 14 
 NAGALAND,Urban,Rented,3," 1,831 ", 16 , 601 , 740 , 328 , 103 , 25 , 18 
 NAGALAND,Urban,Rented,4," 1,506 ", 14 , 420 , 625 , 300 , 106 , 23 , 18 
 NAGALAND,Urban,Rented,5, 928 , 8 , 185 , 403 , 219 , 69 , 32 , 12 
 NAGALAND,Urban,Rented,608, 935 , 8 , 161 , 323 , 252 , 132 , 34 , 25 
 NAGALAND,Urban,Rented,9+, 106 , -   , 11 , 19 , 32 , 25 , 7 , 12 
 NAGALAND,Urban,Any Other,All Households, 727 , 15 , 223 , 203 , 174 , 62 , 24 , 26 
 NAGALAND,Urban,Any Other,1, 107 , 7 , 56 , 20 , 18 , 3 , 1 , 2 
 NAGALAND,Urban,Any Other,2, 130 , 3 , 39 , 43 , 30 , 14 , 1 , -   
 NAGALAND,Urban,Any Other,3, 132 , 1 , 40 , 39 , 37 , 11 , 4 , -   
 NAGALAND,Urban,Any Other,4, 128 , -   , 37 , 36 , 34 , 10 , 4 , 7 
 NAGALAND,Urban,Any Other,5, 99 , 2 , 21 , 32 , 24 , 10 , 5 , 5 
 NAGALAND,Urban,Any Other,608, 113 , 2 , 29 , 28 , 28 , 12 , 6 , 8 
 NAGALAND,Urban,Any Other,9+, 18 , -   , 1 , 5 , 3 , 2 , 3 , 4 
 MANIPUR,Total,Total,All Households," 72,887 "," 1,182 "," 11,550 "," 21,705 "," 21,759 "," 9,886 "," 4,026 "," 2,779 "
 MANIPUR,Total,Total,1," 4,584 ", 180 ," 2,309 "," 1,286 ", 594 , 143 , 38 , 34 
 MANIPUR,Total,Total,2," 9,933 ", 216 ," 2,954 "," 3,966 "," 2,003 ", 538 , 145 , 111 
 MANIPUR,Total,Total,3," 11,769 ", 207 ," 2,185 "," 4,684 "," 3,250 ", 978 , 277 , 188 
 MANIPUR,Total,Total,4," 12,582 ", 152 ," 1,572 "," 4,265 "," 4,281 "," 1,510 ", 535 , 267 
 MANIPUR,Total,Total,5," 11,918 ", 148 ," 1,057 "," 3,268 "," 4,350 "," 1,998 ", 710 , 387 
 MANIPUR,Total,Total,608," 19,307 ", 252 ," 1,301 "," 3,852 "," 6,610 "," 4,140 "," 1,921 "," 1,231 "
 MANIPUR,Total,Total,9+," 2,794 ", 27 , 172 , 384 , 671 , 579 , 400 , 561 
 MANIPUR,Total,Owned,All Households," 67,978 "," 1,000 "," 9,737 "," 20,094 "," 20,928 "," 9,568 "," 3,940 "," 2,711 "
 MANIPUR,Total,Owned,1," 4,081 ", 146 ," 1,993 "," 1,194 ", 550 , 133 , 34 , 31 
 MANIPUR,Total,Owned,2," 9,041 ", 175 ," 2,508 "," 3,680 "," 1,921 ", 509 , 143 , 105 
 MANIPUR,Total,Owned,3," 10,815 ", 167 ," 1,806 "," 4,355 "," 3,104 ", 939 , 263 , 181 
 MANIPUR,Total,Owned,4," 11,725 ", 127 ," 1,314 "," 3,945 "," 4,110 "," 1,449 ", 521 , 259 
 MANIPUR,Total,Owned,5," 11,266 ", 131 , 863 ," 3,018 "," 4,225 "," 1,950 ", 702 , 377 
 MANIPUR,Total,Owned,608," 18,416 ", 230 ," 1,104 "," 3,557 "," 6,382 "," 4,041 "," 1,892 "," 1,210 "
 MANIPUR,Total,Owned,9+," 2,634 ", 24 , 149 , 345 , 636 , 547 , 385 , 548 
 MANIPUR,Total,Rented,All Households," 3,725 ", 131 ," 1,351 "," 1,250 ", 646 , 233 , 67 , 47 
 MANIPUR,Total,Rented,1, 369 , 24 , 224 , 78 , 33 , 7 , 1 , 2 
 MANIPUR,Total,Rented,2, 668 , 29 , 334 , 213 , 62 , 24 , -   , 6 
 MANIPUR,Total,Rented,3, 715 , 29 , 283 , 252 , 106 , 28 , 13 , 4 
 MANIPUR,Total,Rented,4, 653 , 19 , 207 , 242 , 128 , 39 , 11 , 7 
 MANIPUR,Total,Rented,5, 513 , 14 , 157 , 197 , 97 , 36 , 6 , 6 
 MANIPUR,Total,Rented,608, 676 , 14 , 129 , 235 , 190 , 72 , 22 , 14 
 MANIPUR,Total,Rented,9+, 131 , 2 , 17 , 33 , 30 , 27 , 14 , 8 
 MANIPUR,Total,Any Other,All Households," 1,184 ", 51 , 462 , 361 , 185 , 85 , 19 , 21 
 MANIPUR,Total,Any Other,1, 134 , 10 , 92 , 14 , 11 , 3 , 3 , 1 
 MANIPUR,Total,Any Other,2, 224 , 12 , 112 , 73 , 20 , 5 , 2 , -   
 MANIPUR,Total,Any Other,3, 239 , 11 , 96 , 77 , 40 , 11 , 1 , 3 
 MANIPUR,Total,Any Other,4, 204 , 6 , 51 , 78 , 43 , 22 , 3 , 1 
 MANIPUR,Total,Any Other,5, 139 , 3 , 37 , 53 , 28 , 12 , 2 , 4 
 MANIPUR,Total,Any Other,608, 215 , 8 , 68 , 60 , 38 , 27 , 7 , 7 
